query,id,published,likes,replies,content,author_title,author_image,author_channel,author_is_verified,author_is_creator,author_is_artist,parent_id
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugy7JDTqGQlhxM6wVBZ4AaABAg.9QieCd49enV9bqCwXmNqTi,3 years ago,1,,Plants need about 17-20 minerals and micronutrients. Does aquaponics provide this? One of the problems with hydroponics is that the plants lack the nutrients and taste bland as well as not being so beneficial.,@davidjma7226,https://yt3.ggpht.com/ytc/AIdro_k4sEkkSdfi7PEqv2X2ERroP6zdLiAWdS0YTJuAbO7SFjE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCPw7k2gN5nN1WXi5u8bHuxg,FALSE,FALSE,FALSE,Ugy7JDTqGQlhxM6wVBZ4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugy7JDTqGQlhxM6wVBZ4AaABAg.9QieCd49enV9bqMC4fGv_5,3 years ago (edited),2,," @davidjma7226  Short answer is no, the minerals and the taste are not a problem at all. It all depends on your local external factors and the setup. But I have to apply some minerals to my system, because for some minerals, not all, there is no natural supply. Which is true for every fishpond. And I have an outdoor system so the rain and the heavy nitrogen pollution in my country changes the water values, and I have to compensate for that so that the water hardness stays at the correct level. That is to keep the micro organisms happy, and the roots from the plants also need a certain amount of water hardness otherwise they simply stop growing. My flood and drain beds are filled with volcanic rock, so there are many minerals available, just not all. I also added worms to the system. The food from the fish brings minerals to the system. And because I have an outdoor system some minerals are supplied naturally by the birds, but also by thunderstorms, and by the wind, and so on. Also some left over bio mass from leafs and such will remain in the system and it will be converted into plant available nutrients by the micro organisms and worms. 

When it comes to taste I have no problems at all. The strawberries that I pick from my system taste delicious, and it is not comparable with what you can buy in the store. But that is mainly because they have to pick the strawberries a little too soon otherwise they become too ripe and too weak for transport. I can pick them when they taste at their sweetest, and I do not have to worry about transport. I transport them straight to my belly if the birds do not beat me to it :-)

I also have garden crest, and chive, and it all tastes awesome. I do not have much personal experience with other crops because I like to experiment, and in the first years I had to get familiar with the system, and work out the problems and improve things. Like making it winter proof so that things do not get clogged during the winter so that I loose a lot of water, which has happend to me. And more of that sort of stuff. 

And my personal main goal is not to produce as much food as possible. I created this system to keep my pond clear, and to fulfill my personal curiosity. For me it is a hobby, and everything that I grow is for fun. And a substantial part gets eaten by the birds. Although I am in the middle of creating a cage so that in the future I can keep the birds out so that I can eat my own strawberries :-) 

The most important factor for every form of food production is the micro organisms. You can put all the nutrients in whatever grow medium you like, but if there are no micro organisms, or not enough with enough diversity, those nutrients will be useless and in many cases even work against a growing plant, and attract pests and diseases. The micro organisms make the nutrients available for the plants. They do all the important work. And when they are happy with the conditions where they live, and when they can do their very important work in the most optimal conditions, your veggies and fruits will taste delicious. So it is very important to know your local conditions and what might cause problems to your system and the micro organisms if you would not address it. 

But at the same time not all crops are suitable for an aquaponics system. And your local climate is an important factor as well. 

But the taste is not an issue at all :-)",@insAneTunA,https://yt3.ggpht.com/ytc/AIdro_naw-LjLJb5P4y8DstLEV9SsnyZ_GMzu38QksS9VEVmxQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCivnDwmqxK-yw6iVdixERuA,FALSE,FALSE,FALSE,Ugy7JDTqGQlhxM6wVBZ4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugy7JDTqGQlhxM6wVBZ4AaABAg.9QieCd49enV9bqSO43dPFy,3 years ago,2,," @insAneTunA  Interesting - thanks for such a comprehensive answer. Sooo true about microbes too. I think there are about 6bn of them in a handful of soil and so many soils are sub par or simply barren without them. I represent a brilliant mineral fertilizer, certified organic with limitless supply. Owned by one commercial farmer, we practice the preachings of Neal Kinsey an eminent soil scientist. Obviously since fert prices 3x'd we have been quite busy. We are just moving into hydro and aquaponics/vertical farming in the Middle East as it can be supplied in aqueous format. It's a very interesting sector and a step away from our traditional broadacre farming base but farming is different in the desert! Congrats on everything you have achieved so far. Good to hear those strawbs are tasting as they should. Cheers.",@davidjma7226,https://yt3.ggpht.com/ytc/AIdro_k4sEkkSdfi7PEqv2X2ERroP6zdLiAWdS0YTJuAbO7SFjE=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCPw7k2gN5nN1WXi5u8bHuxg,FALSE,FALSE,FALSE,Ugy7JDTqGQlhxM6wVBZ4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugy7JDTqGQlhxM6wVBZ4AaABAg.9QieCd49enV9bqZmlRgFuw,3 years ago,1,," @davidjma7226  Well the whole idea behind aquaponics is to eliminate fertilizers all together. Fertilizers are a big no no. The fish in the system provide all the nutrients that are needed. And when it comes to soil based food production I do not recommend people to use fertilizers either. Instead I would recommend them to use the principles from permaculture, and the teachings from Dr. Elaine Ingham about organic farming and soil health. She is a scientist who knows everything about healthy soil. And I also would recommend them to learn from Dr. Johnson and his wife Su who came up with the Johnson and Su bio reactor. And I would also recommend people to watch the channel from Charles Dowding, an expert in organic food production without digging or tilling the soil, and with wood chips to cover the soil and to provide lots of habitat for micro organisms. 

Fertilizers are bad for plants and the micro organisms, and they attract pests and diseases. I would never ever recommend people to use fertilizers. No matter where they live, and no matter what system they use.",@insAneTunA,https://yt3.ggpht.com/ytc/AIdro_naw-LjLJb5P4y8DstLEV9SsnyZ_GMzu38QksS9VEVmxQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCivnDwmqxK-yw6iVdixERuA,FALSE,FALSE,FALSE,Ugy7JDTqGQlhxM6wVBZ4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugy7JDTqGQlhxM6wVBZ4AaABAg.9QieCd49enV9juB3JtmXGj,2 years ago,1,,"I think you may be using too narrow/limited definition of fertilizer. The waste created by the fish and plants is used as a large part of the fertilizer/nutrients needed. Fertilizer can be/often is from natural sources, and need not be toxic or disruptive.",@pteechka1,https://yt3.ggpht.com/ytc/AIdro_nf5CYbR28yddpNxyE5-51suy4wx7TQAqVBYsck04cURMA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCAJDxi_x9o1lMwaW5FtDBEA,FALSE,FALSE,FALSE,Ugy7JDTqGQlhxM6wVBZ4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgyZAWMILis82AQ-yu14AaABAg,4 years ago (edited),1,,The plant shown at 3:59 almost slipped by unnoticed.,@FluideishSpaceDog,https://yt3.ggpht.com/ytc/AIdro_mig9sNejyUnArvS7JA9KoMi7NMxP-HJ0Td7AWM35VrpAA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC_QZSQk--OjDXKaKdR4wurQ,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugz-vkbRb4DMgY57Oj94AaABAg,4 years ago,4,4,How could farming fresh water fish would slow down the over fishing in the sea?????,@hairypancake4425,https://yt3.ggpht.com/ytc/AIdro_lvAzcDk2gDsN0NZ1Dk0T7Fowl9NwHjx5KaeL5T7fNh03s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCb2MAwXdsgIykLIWdblt7uA,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugz-vkbRb4DMgY57Oj94AaABAg.9QDGCWBPMsb9QGxDWwida2,4 years ago,2,,Deep and important question...,@theowl2044,https://yt3.ggpht.com/u6sMiHYJQL-X16j09yiY-_Z73stwc_mdhMVkfzk4F7JK1YYnk9fd4CrsKiwbd5FcnaxFNjox3Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCKC1qgjJsQmnZ7shhgE4X8Q,FALSE,FALSE,FALSE,Ugz-vkbRb4DMgY57Oj94AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugz-vkbRb4DMgY57Oj94AaABAg.9QDGCWBPMsb9QI1iTGqE8l,4 years ago,2,," @VFPn96kQT   you are not fish guy, don’t you?",@hairypancake4425,https://yt3.ggpht.com/ytc/AIdro_lvAzcDk2gDsN0NZ1Dk0T7Fowl9NwHjx5KaeL5T7fNh03s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCb2MAwXdsgIykLIWdblt7uA,FALSE,FALSE,FALSE,Ugz-vkbRb4DMgY57Oj94AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugz-vkbRb4DMgY57Oj94AaABAg.9QDGCWBPMsb9SvvvYLOtBB,4 years ago,1,, @hairypancake4425  saltwater fish can be farmed too,@Notanothercrayon,https://yt3.ggpht.com/ytc/AIdro_k78bXqxjvCHrukhuyGTsKlhlaQhxV6ae87tix931MAixZFqdBbIe8JVhOogv1wZNqh6A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCwbCMmLyB9yf9I_7Y5xBv-Q,FALSE,FALSE,FALSE,Ugz-vkbRb4DMgY57Oj94AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugz-vkbRb4DMgY57Oj94AaABAg.9QDGCWBPMsb9Sw-_1_goiy,4 years ago,1,, @Notanothercrayon   not in this way.,@hairypancake4425,https://yt3.ggpht.com/ytc/AIdro_lvAzcDk2gDsN0NZ1Dk0T7Fowl9NwHjx5KaeL5T7fNh03s=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCb2MAwXdsgIykLIWdblt7uA,FALSE,FALSE,FALSE,Ugz-vkbRb4DMgY57Oj94AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzvbHbYqyXq5nAuRsB4AaABAg,4 years ago,1,,3:58 so we just gone skip over that devil lettuce 😂,@AnubisFenrir,https://yt3.ggpht.com/Bz2U-d6g8balcjwpDaWG6DWW5U4kXyYfLnYqVxEDjtsS-WGTaxM-8wO91z09HSpyg44sNBrt=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC82EDCewBiAVKwkIyQp44cw,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxuVYDuGv3Ryf2TnAp4AaABAg,4 years ago,14,3,"I think an important piece left out is that aquaponics should be applied when applicable. Simply putting fish in farms won't work everywhere. In areas with access to water it's a great idea as Japan has already shown. In areas without access to waters like the desert states in the US, it will only strain water resources further. Desert states already lose millions of gallons from exposed water moving through aqueducts and canals, agriculture, and green golf courses.",@fuwymechtopia8982,https://yt3.ggpht.com/ytc/AIdro_nU7Ymftg2NM43k1ObFW13bhyQos0MqMAWhVhfaa2Z3zEM=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCHsEGK1q4viNipAX3fNaQpg,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxuVYDuGv3Ryf2TnAp4AaABAg.9Rkrss1XLwx9S-UgwlWinC,4 years ago,8,,The whole point of these farms is to save water.,@gyurhanaziz7676,https://yt3.ggpht.com/ytc/AIdro_nvwtQX0cRh-Vktz1RUT_xgLKK625HO4jpc8TY3EVA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCFSuqzvw1B2r-somK_XWd3w,FALSE,FALSE,FALSE,UgxuVYDuGv3Ryf2TnAp4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxuVYDuGv3Ryf2TnAp4AaABAg.9Rkrss1XLwx9Svw3Jczz2d,4 years ago,3,,Did you miss the part where it said aquaponics uses 90% less water than normal farming?,@Notanothercrayon,https://yt3.ggpht.com/ytc/AIdro_k78bXqxjvCHrukhuyGTsKlhlaQhxV6ae87tix931MAixZFqdBbIe8JVhOogv1wZNqh6A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCwbCMmLyB9yf9I_7Y5xBv-Q,FALSE,FALSE,FALSE,UgxuVYDuGv3Ryf2TnAp4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxuVYDuGv3Ryf2TnAp4AaABAg.9Rkrss1XLwx9YDzZ8W9Sa_,3 years ago,1,,In certain areas A/C even extract water from the air which makes those systems water plus,@potzblitz49583,https://yt3.ggpht.com/ytc/AIdro_l2kVFYoNLpxjRBn0yGGOzSJxropbWpsCcjO4VyT8sr0Yw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCJN143smlAjFFpzeLLSRDQA,FALSE,FALSE,FALSE,UgxuVYDuGv3Ryf2TnAp4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxCioInSlZ2ZihEzbN4AaABAg,4 years ago,2,,"Hmm... the thumbnail looks like a pink greenhouse (pinkhouse?), not sure what aquaponics is, let's take a look!
After watching: Oh, it's basically my backyard indoor version! lol",@chingsdiary5360,https://yt3.ggpht.com/ytc/AIdro_lMsqG-bisC_XIsp2Q4uqcN9KjGSVjfT-LYHw7KDCxgKFwA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCotWvR1sjAlaA6XyP52l9fw,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwItD8C1N9CC0zKI194AaABAg,4 years ago,4,,Great video!!!,@anders21karlsson,https://yt3.ggpht.com/ytc/AIdro_kBFNh1RATWz_CSUpGx_QDC2N8KNyQdcrVR6dtyPjlJ94k=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCEK4-LEDMLGL5R2jJ2y02yA,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgyT4fH_bAeFw6HSKKl4AaABAg,3 years ago,1,,Amazingly explained 😍 now we need a upgrade to aqua mushroom ponic farms. 🍄😊,@dillonwerth7581,https://yt3.ggpht.com/ytc/AIdro_lBqcmkLz71K1EdOV5iRfTqIrisPqkQ7NImc0SUn4BLS8U=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCVqJ5yT9OUkk7MvTGxdbcjw,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxXhP79GHcVO_gMQ3B4AaABAg,4 years ago,6,,"""It looks like a spaceship actually..."" well I was thinking of something else, but sure... a spaceship xD",@cookingandjava7574,https://yt3.ggpht.com/ytc/AIdro_lnsac7NAJwtspcgWE-aLMjpZvDlJCPkD5MyKYYnbLF3g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC_PuMcYaWX_0cyjYYPZr1YA,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzMizDCCmmyQ582tKp4AaABAg,4 years ago,1,,"Superb idea, after few years later i will start this types of Project  in a big place.",@Remix-shorts-kh,https://yt3.ggpht.com/uM-d_WiV2c8QkmN7yaocElaYH3GkTaBK07xGhN37CPWAdTV7uXh3qqSXbxk-qEJHeFD6R-aLpg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCyKR9iTIUpkb4JuU5pB_l7g,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzDcsabluIRSIIB3kh4AaABAg,4 years ago,13,3,"Oh, no we use 10 Liters of water for 100g of fish and 500g of tomatoes, and let us just not mention all the additional inputs required, because that would be to complicated.",@KraftyKnowhow,https://yt3.ggpht.com/ytc/AIdro_ngKKlYVJJHQ7QG_Di22hMsIHKXa55hTVgtuBnTfkn4-NU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCCDjSjymb6PuFNR1dvFQudw,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzDcsabluIRSIIB3kh4AaABAg.9QCrYgWEyI79QD-9j4FDwW,4 years ago,11,,13 minute video about aquaponics wich does not even explain aquaponics well,@JasperKlijndijk,https://yt3.ggpht.com/ytc/AIdro_lfId4yV9wKFDKoIcTis2P-6HguGX2q5knqzBZq8o31d4w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCQ_TdX7Bm7Hoens4Oroi42w,FALSE,FALSE,FALSE,UgzDcsabluIRSIIB3kh4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzDcsabluIRSIIB3kh4AaABAg.9QCrYgWEyI79QY5ylMNzn6,4 years ago,1,,"What additional inputs are too complicated for you tho? Besides fish spawn, food for the fish, heating/cooling, water oxygenation, (probably) some nutrients, micro-organisms that break down the fish droppings and maybe a ph balance once in a while. Every indoor cannabis grower laughs at you if you find that too complicated!",@petergoestohollywood382,https://yt3.ggpht.com/ytc/AIdro_m8Wq9fgkD0-MhuKQ6ckOYI9E7jAZCTBHBsnUiYsZVc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvUOxfrnvuOSAt9NqMb39VQ,FALSE,FALSE,FALSE,UgzDcsabluIRSIIB3kh4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzDcsabluIRSIIB3kh4AaABAg.9QCrYgWEyI79Svwf25rMPb,4 years ago,1,,"It's a 13 minute video, what'd you expect?",@Notanothercrayon,https://yt3.ggpht.com/ytc/AIdro_k78bXqxjvCHrukhuyGTsKlhlaQhxV6ae87tix931MAixZFqdBbIe8JVhOogv1wZNqh6A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCwbCMmLyB9yf9I_7Y5xBv-Q,FALSE,FALSE,FALSE,UgzDcsabluIRSIIB3kh4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzWTQX2kg7ZiPJDQbh4AaABAg,4 years ago,1,,"I had made a small green house kitchen farm to use in kitchen for science exhibition in india, gorakhpur when I was in 5th grade cost me about 100 $  and have planted some chilli tomato and coriander.",@developerAKX,https://yt3.ggpht.com/ytc/AIdro_lqyr6nJSu_rn9DlmMUSPHNkNUk7xXwZbEVH0bcciyk3nAk=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UChR3Qfz1auzqp496pH2f9UA,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzkcOBSmj6WJaxzQOV4AaABAg,4 years ago,8,1,I wonder how Covid affected them. I mean instalation and energy costs are huge. But when restaurants have been closed due to the lockdown it must have created new issues. Still the technology is quite well-known and have potential.,@evilmonkeyfromchriscloset1211,https://yt3.ggpht.com/ytc/AIdro_k-DNKcDxIEOIfrH7T8y58VYmZoKaPNPrPgGcBr0AXw4Q=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC11c9XeqQQ0tZbHpD5n3oWg,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzkcOBSmj6WJaxzQOV4AaABAg.9QeIntgq7Rc9QvBA5rAIIH,4 years ago,1,,Solar panels,@crexvy3277,https://yt3.ggpht.com/bOzsfOcxoahnJ23xot7PdLqRum587mIDrGj3fRIR4mSTIdGVfRmDnd9s4iXDaCLTBqvoWk96=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCsqZxsq1LCq7e2nS0CA13lg,FALSE,FALSE,FALSE,UgzkcOBSmj6WJaxzQOV4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgwXtJ7Rlw5sSUP9U5F4AaABAg,4 years ago,1,,3:59 kudos!,@xenohomix,https://yt3.ggpht.com/ytc/AIdro_nDc5Yd7TtjBk-mSCNZ4wt3-6Pw00Jgk9_RNRyqkdeZ5Ig=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCCmqBNbBtjOkDiIcXaaI3lg,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgyT4KC7Q5QuZxilt-l4AaABAg,4 years ago,9,,a lot of people already bashing the video even though they didnt watched the report,@obsidiandestroyer7015,https://yt3.ggpht.com/ytc/AIdro_nGu0s8J6hfAuSmDy7ui44Colh-m-Iw-3K1RICRtkX3Hg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCKrZuhKVp_SFgN376gRCcqQ,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgyTj90aBTBH4pAcdzl4AaABAg,2 years ago,1,,awsomely explained please give ways how we can start this,@DrainageProject,https://yt3.ggpht.com/ytc/AIdro_mMna0eqTxI40bTYxEwnQ3fotkoOzfA5jyFEak676LLhHAOgKlANhBVH3zso3FiQTxzlQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCdc2gJB-9qnTT5yvF5L9t4w,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugxgv-fQup7UFxZUYoV4AaABAg,4 years ago,4,,"They could place subtitles in Spanish, this information is great.",@frand.5393,https://yt3.ggpht.com/ytc/AIdro_nlIMoZhXW2sBNOAUsPNxSkEhF-bssbEb_rNs1dq1A4ArY=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCbx9Jifk0J7y7dem33gpCeQ,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzVDZJJkC97YoY2K794AaABAg,4 years ago,1,,"my aquaponic setup is a hobby scale setup which is 3x5 meter, and it's produced 1.5 lettuce a day",@Rizal12061986,https://yt3.ggpht.com/ytc/AIdro_m_hkZaaV2RMPoOyj0C0mN8c_WspgBIA_i8FFv6U7KnEXI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UC7JpT1j3vmIyUEMA6nvFmKw,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzQcXqI8iL6g_XSfdV4AaABAg,4 years ago,6,1,"Question is, who is paying or investing on it? 
*companies looking at stocks and other things to invest. 
Makes sense...",@yourfriend4104,https://yt3.ggpht.com/ytc/AIdro_nJucOaRy5XuZqaNSiqVwGhFhiCghBiaBh6_zYZvZ6vYQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvUV2ITCk9zwdG9LUGotRjA,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzQcXqI8iL6g_XSfdV4AaABAg.9QB85c-rKbM9QK48FcW2QB,4 years ago,1,,Kimbal Musk,@lex3176,https://yt3.ggpht.com/14gbAeWxkOTDH-fStEe1T7p7QJUrUMNJO7LMnZMEdwlWp2vqF_wudCnL_zLjvTp4_kvTY1qV1g=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCv73HlvdW545TQaFi-jYREQ,FALSE,FALSE,FALSE,UgzQcXqI8iL6g_XSfdV4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgyYqMXP4KyiFdEfCOd4AaABAg,4 years ago,2,,Im with this way of growing food. This will work with many crops but not all. Many can be install around large cities and Several near medium to small city/towns.,@anthomore4269,https://yt3.ggpht.com/40cIP9HupHPCGUKaPfZO6rG_H7OD3dBXn4p5UrntmKBT-6cbiSJCnIl3fpb8tlNdjiNyAaxEng=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCPlb3f9cb_ZgXvi6L8Xj9xQ,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugx3NZDT-Y_h8UjfBDZ4AaABAg,4 years ago (edited),6,2,"Is the styrofoam used organic? Does your system use plastic, maybe in the pipes? I see fans and lights. What is the source of power for these? What are the fish fed, a natural diet? Many fish farms produce toxic fish.",@AndrewMann205,https://yt3.ggpht.com/ytc/AIdro_kpFEYjOGmiVsKKqqCeuc_eF-dwRxwoPt1LOmA3gtB24zg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCGZtU1bCcADRyWeIUUQzCGw,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugx3NZDT-Y_h8UjfBDZ4AaABAg.9QPUwKyrdu29QY6o2AwrEg,4 years ago,3,,Chill bro. Relax,@petergoestohollywood382,https://yt3.ggpht.com/ytc/AIdro_m8Wq9fgkD0-MhuKQ6ckOYI9E7jAZCTBHBsnUiYsZVc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCvUOxfrnvuOSAt9NqMb39VQ,FALSE,FALSE,FALSE,Ugx3NZDT-Y_h8UjfBDZ4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,Ugx3NZDT-Y_h8UjfBDZ4AaABAg.9QPUwKyrdu29R6KTGomHll,4 years ago,1,,"I don't have the answers to your questions, but I am glad that you're asking them. We need new technologies to save the planet. But we can't just welcome every new tech as the thing that will save us all. We need to ask the difficult questions to figure out if new technology will actually help us, or do more harm down the line. I think this is promising, but some of the concerns you have are valid, and need to be figured out, before we can implement this on a larger scale.",@naomitheminion6275,https://yt3.ggpht.com/ytc/AIdro_lBLZ-IKQ0sr5QTR0UPNKBAOFY5CmOiVqk6TG-5aHc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCsOAclJyfRaKOdWQnsl2dWg,FALSE,FALSE,FALSE,Ugx3NZDT-Y_h8UjfBDZ4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgyoCXn9d0EBf_IeyEh4AaABAg,4 years ago,1,,"good for hobbies or small project for now... issue with water circuit leading to widespread infection, huge impact on productivity",@topherdaniel,https://yt3.ggpht.com/ytc/AIdro_nMc_xeFEqNuhi-_rmRwUwLD47LVZ88mntBcz2IRnI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCxKIBFzoeZI-e_e7fP9O2IQ,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxG1hLFtcD4KCPsl_l4AaABAg,4 years ago,4,1,"Right off the video, It’s not a NEW method, it’s been around for thousands of years. Lol DW",@RobustBanzai,https://yt3.ggpht.com/Nuw3MHHDi984iUb11rtsvAsYUX18mQIxKPFedZ9ZPuEXToIlKXFfYXmcVFZWrLYrcDPGRioGFfs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCOe2CRmvRuFdoi_jqXsQAVA,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgxG1hLFtcD4KCPsl_l4AaABAg.9QOcJhqJMW69QXd5GcHyW2,4 years ago,2,,It's said at 5:43,@user-hh9zr8zp1f,https://yt3.ggpht.com/ytc/AIdro_n0tm1ZRI7vy2SDokZyV962GNsRoO_14HgtLW1ptJI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCyCHdHicwWZJAdNuocKj82g,FALSE,FALSE,FALSE,UgxG1hLFtcD4KCPsl_l4AaABAg
https://www.youtube.com/watch?v=HNzro_wQcCI,UgyWdo8Ep9SCNd1ONr54AaABAg,4 years ago,2,,"Suların temiz olduğunu nasıl tespit ediyorsunuz?
Laboratuvar çalışmaları hangi yöntemlere göre yapılıyor?",@deryadinc2054,https://yt3.ggpht.com/ytc/AIdro_kjND8U1TiPEw_nk7wHVRzjEfaU_vW2mZ6uU0PTBL6yiuvUWRvQQNsfIOn_RS_2JkLdcA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCCykOCQ_PmvkOgxEgAHYAOA,FALSE,FALSE,FALSE,
https://www.youtube.com/watch?v=HNzro_wQcCI,UgzawySL0r_noWzSEzV4AaABAg,4 years ago,4,,"We have a diy setup in our terrace, the fishes grown in it are definitely tastier than the ones we get in the marketplace.",@edmendez94,https://yt3.ggpht.com/ytc/AIdro_lldE0ylujjet40MsjmjcAsJFIPUZglwOtMtWtoTJAiuw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/channel/UCtDFnbKpR1GtWEfyHJs3-MA,FALSE,FALSE,FALSE,
